date_time,carpark_id,available_slots
2025-09-01T00:01:00,HE12,171
2025-09-01T00:01:00,HLM,503
2025-09-01T00:01:00,RHM,135
2025-09-01T00:01:00,BM29,62
2025-09-01T00:01:00,Q81,77
2025-09-01T00:01:00,C20,158
2025-09-01T00:01:00,FR3M,169
2025-09-01T00:01:00,C32,288
2025-09-01T00:01:00,C6,112
2025-09-01T00:01:00,TG2,96
2025-09-01T00:01:00,BP1,258
2025-09-01T00:01:00,TG1,58
2025-09-01T00:01:00,TGM2,112
2025-09-01T00:01:00,TE14,40
2025-09-01T00:01:00,BM3,0
2025-09-01T00:01:00,BM9,121
2025-09-01T00:01:00,HG44,0
2025-09-01T00:01:00,HG64,46
2025-09-01T00:01:00,PM27,127
2025-09-01T00:01:00,PM28,84
2025-09-01T00:01:00,TM36,57
2025-09-01T00:01:00,TM37,72
2025-09-01T00:01:00,T50,120
2025-09-01T00:01:00,T51,43
2025-09-01T00:01:00,TM43,180
2025-09-01T00:01:00,T15,20
2025-09-01T00:01:00,T16,43
2025-09-01T00:01:00,T17,95
2025-09-01T00:01:00,T18,51
2025-09-01T00:01:00,B9,120
2025-09-01T00:01:00,B10,194
2025-09-01T00:01:00,B14,61
2025-09-01T00:01:00,WCB,89
2025-09-01T00:01:00,ACB,67
2025-09-01T00:01:00,CY,10
2025-09-01T00:01:00,AM46,64
2025-09-01T00:01:00,A12,98
2025-09-01T00:01:00,BE45,55
2025-09-01T00:01:00,BE39,0
2025-09-01T00:01:00,BE40,201
2025-09-01T00:01:00,Y79M,167
2025-09-01T00:01:00,CR29,6
2025-09-01T00:01:00,KLM,257
2025-09-01T00:01:00,SE34,53
2025-09-01T00:01:00,KB7,56
2025-09-01T00:01:00,SE31,16
2025-09-01T00:01:00,J56,14
2025-09-01T00:01:00,J57,341
2025-09-01T00:01:00,J57L,12
2025-09-01T00:01:00,J33,50
2025-09-01T00:01:00,J34,52
2025-09-01T00:01:00,BL8,314
2025-09-01T00:01:00,J36,100
2025-09-01T00:01:00,J54,132
2025-09-01T00:01:00,J55,99
2025-09-01T00:01:00,J43,52
2025-09-01T00:01:00,J46,43
2025-09-01T00:01:00,KB1,91
2025-09-01T00:01:00,GBM,320
2025-09-01T00:01:00,SE14,45
2025-09-01T00:01:00,SE50,373
2025-09-01T00:01:00,J40,43
2025-09-01T00:01:00,JM1,127
2025-09-01T00:01:00,J32,82
2025-09-01T00:01:00,A11,204
2025-09-01T00:01:00,TR1,146
2025-09-01T00:01:00,JBM,200
2025-09-01T00:01:00,TE2,137
2025-09-01T00:01:00,CR31,14
2025-09-01T00:01:00,J1,164
2025-09-01T00:01:00,J2,78
2025-09-01T00:01:00,J3,133
2025-09-01T00:01:00,T37,510
2025-09-01T00:01:00,KB3,69
2025-09-01T00:01:00,KBM,143
2025-09-01T00:01:00,J4,47
2025-09-01T00:01:00,TGM1,177
2025-09-01T00:01:00,TG3,98
2025-09-01T00:01:00,TG6,78
2025-09-01T00:01:00,TG7,155
2025-09-01T00:01:00,CR30,11
2025-09-01T00:01:00,RCM,56
2025-09-01T00:01:00,EPM,138
2025-09-01T00:01:00,TGM3,213
2025-09-01T00:01:00,KB14,50
2025-09-01T00:01:00,J41,97
2025-09-01T00:01:00,JBM2,40
2025-09-01T00:01:00,J39,103
2025-09-01T00:01:00,J52,156
2025-09-01T00:01:00,J51,132
2025-09-01T00:01:00,J53,70
2025-09-01T00:01:00,T19,315
2025-09-01T00:01:00,J49,108
2025-09-01T00:01:00,J27,0
2025-09-01T00:01:00,TB14,8
2025-09-01T00:01:00,U19,215
2025-09-01T00:01:00,U6,71
2025-09-01T00:01:00,U45,55
2025-09-01T00:01:00,BBM7,154
2025-09-01T00:01:00,BE12,135
2025-09-01T00:01:00,HG41,120
2025-09-01T00:01:00,HG43,171
2025-09-01T00:01:00,MN1,63
2025-09-01T00:01:00,MNRM,163
2025-09-01T00:01:00,MN2,90
2025-09-01T00:01:00,C7,0
2025-09-01T00:01:00,C17,6
2025-09-01T00:01:00,C20M,455
2025-09-01T00:01:00,T41,136
2025-09-01T00:01:00,T42,39
2025-09-01T00:01:00,TM42,232
2025-09-01T00:01:00,J48,290
2025-09-01T00:01:00,BH1,43
2025-09-01T00:01:00,BH2,34
2025-09-01T00:01:00,BKE7,136
2025-09-01T00:01:00,BR5,64
2025-09-01T00:01:00,BRM3,200
2025-09-01T00:01:00,BRM4,44
2025-09-01T00:01:00,M16,123
2025-09-01T00:01:00,M20,35
2025-09-01T00:01:00,M35,8
2025-09-01T00:01:00,M36,2
2025-09-01T00:01:00,M37,0
2025-09-01T00:01:00,M38,38
2025-09-01T00:01:00,MM3,221
2025-09-01T00:01:00,MP12,81
2025-09-01T00:01:00,MP13,193
2025-09-01T00:01:00,MP1M,300
2025-09-01T00:01:00,PP1,36
2025-09-01T00:01:00,PP2,128
2025-09-01T00:01:00,PP3,113
2025-09-01T00:01:00,PP4,1
2025-09-01T00:01:00,PP5,118
2025-09-01T00:01:00,TP10,42
2025-09-01T00:01:00,TP14,12
2025-09-01T00:01:00,TP16,611
2025-09-01T00:01:00,TP17,73
2025-09-01T00:01:00,TP18,339
2025-09-01T00:01:00,TP2,9
2025-09-01T00:01:00,TPMG,91
2025-09-01T00:01:00,TP36,19
2025-09-01T00:01:00,TPM4,132
2025-09-01T00:01:00,TPM5,191
2025-09-01T00:01:00,TPM6,145
2025-09-01T00:01:00,TP27,101
2025-09-01T00:01:00,TPMN,429
2025-09-01T00:01:00,TPMP,209
2025-09-01T00:01:00,WDB1,12
2025-09-01T00:01:00,Y23,243
2025-09-01T00:01:00,Y24,64
2025-09-01T00:01:00,Y56,15
2025-09-01T00:01:00,BBM1,222
2025-09-01T00:01:00,BBM8,111
2025-09-01T00:01:00,BJ10,25
2025-09-01T00:01:00,BJ11,11
2025-09-01T00:01:00,BJ12,228
2025-09-01T00:01:00,BJ17,73
2025-09-01T00:01:00,BJ18,67
2025-09-01T00:01:00,BJ28,348
2025-09-01T00:01:00,BJ3,288
2025-09-01T00:01:00,BJ33,247
2025-09-01T00:01:00,BJ42,143
2025-09-01T00:01:00,BJ45,137
2025-09-01T00:01:00,SK44,0
2025-09-01T00:01:00,U48,32
2025-09-01T00:01:00,U5,33
2025-09-01T00:01:00,JM14,254
2025-09-01T00:01:00,JM12,268
2025-09-01T00:01:00,W39,9
2025-09-01T00:01:00,PL67,286
2025-09-01T00:01:00,SK40,0
2025-09-01T00:01:00,U9,52
2025-09-01T00:01:00,U26,180
2025-09-01T00:01:00,U25,190
2025-09-01T00:01:00,U24T,21
2025-09-01T00:01:00,U24,61
2025-09-01T00:01:00,U23,169
2025-09-01T00:01:00,U22,121
2025-09-01T00:01:00,U21,83
2025-09-01T00:01:00,U2,242
2025-09-01T00:01:00,J45,140
2025-09-01T00:01:00,TM25,2
2025-09-01T00:01:00,TM26,25
2025-09-01T00:01:00,TM27,181
2025-09-01T00:01:00,J37,61
2025-09-01T00:01:00,BM1,10
2025-09-01T00:01:00,BM2,32
2025-09-01T00:01:00,BM26,344
2025-09-01T00:01:00,BWM,109
2025-09-01T00:01:00,TBMT,28
2025-09-01T00:01:00,TPM,249
2025-09-01T00:01:00,U29,310
2025-09-01T00:01:00,U27,11
2025-09-01T00:01:00,U18,93
2025-09-01T00:01:00,U30,65
2025-09-01T00:01:00,SK48,0
2025-09-01T00:01:00,TE25,122
2025-09-01T00:01:00,TE3,0
2025-09-01T00:01:00,TE4,3
2025-09-01T00:01:00,U28,6
2025-09-01T00:01:00,A15,28
2025-09-01T00:01:00,BM28,28
2025-09-01T00:01:00,BM30,4
2025-09-01T00:01:00,BTM,163
2025-09-01T00:01:00,BTM2,355
2025-09-01T00:01:00,SAM2,87
2025-09-01T00:01:00,TBM2,117
2025-09-01T00:01:00,TJ34,201
2025-09-01T00:01:00,U31,38
2025-09-01T00:01:00,BL13,187
2025-09-01T00:01:00,HG10,94
2025-09-01T00:01:00,W3,217
2025-09-01T00:01:00,BJ65,70
2025-09-01T00:01:00,CK19,9
2025-09-01T00:01:00,CK4,2
2025-09-01T00:01:00,CK42,99
2025-09-01T00:01:00,CK7,210
2025-09-01T00:01:00,TW1,4
2025-09-01T00:01:00,TW2,114
2025-09-01T00:01:00,TW3,80
2025-09-01T00:01:00,SK49,99
2025-09-01T00:01:00,B16,207
2025-09-01T00:01:00,B17,170
2025-09-01T00:01:00,B20,125
2025-09-01T00:01:00,B42,66
2025-09-01T00:01:00,B45,34
2025-09-01T00:01:00,B6,469
2025-09-01T00:01:00,B63,41
2025-09-01T00:01:00,B65,201
2025-09-01T00:01:00,B7,42
2025-09-01T00:01:00,B70,26
2025-09-01T00:01:00,B71,111
2025-09-01T00:01:00,B7A,0
2025-09-01T00:01:00,B8,58
2025-09-01T00:01:00,B80,234
2025-09-01T00:01:00,B84,550
2025-09-01T00:01:00,B90,75
2025-09-01T00:01:00,CC5,53
2025-09-01T00:01:00,CC6,32
2025-09-01T00:01:00,B30,124
2025-09-01T00:01:00,B31,227
2025-09-01T00:01:00,TJ28,463
2025-09-01T00:01:00,TJ31,350
2025-09-01T00:01:00,TJ37,384
2025-09-01T00:01:00,AM16,58
2025-09-01T00:01:00,AM32,14
2025-09-01T00:01:00,BJ2,219
2025-09-01T00:01:00,CK48,141
2025-09-01T00:01:00,BE8,278
2025-09-01T00:01:00,SE11,108
2025-09-01T00:01:00,SE20,528
2025-09-01T00:01:00,SE21,17
2025-09-01T00:01:00,SE22,14
2025-09-01T00:01:00,SE23,157
2025-09-01T00:01:00,SE24,133
2025-09-01T00:01:00,SE53,294
2025-09-01T00:01:00,SK50,65
2025-09-01T00:01:00,FR4M,25
2025-09-01T00:01:00,BJ31,0
2025-09-01T00:01:00,BJ32,293
2025-09-01T00:01:00,BJ34,43
2025-09-01T00:01:00,BJ35,32
2025-09-01T00:01:00,BJ36,29
2025-09-01T00:01:00,BJ37,276
2025-09-01T00:01:00,TP31,2
2025-09-01T00:01:00,BJ38,101
2025-09-01T00:01:00,BJ39,343
2025-09-01T00:01:00,BJ40,230
2025-09-01T00:01:00,CK38,125
2025-09-01T00:01:00,A38,491
2025-09-01T00:01:00,A43,16
2025-09-01T00:01:00,CK8,203
2025-09-01T00:01:00,CK8A,268
2025-09-01T00:01:00,CK39,89
2025-09-01T00:01:00,CK41,151
2025-09-01T00:01:00,CK46,301
2025-09-01T00:01:00,CK47,533
2025-09-01T00:01:00,SE32,40
2025-09-01T00:01:00,SE33,70
2025-09-01T00:01:00,SE39,47
2025-09-01T00:01:00,BJ43,673
2025-09-01T00:01:00,CK22,164
2025-09-01T00:01:00,CK36,175
2025-09-01T00:01:00,CK37,109
2025-09-01T00:01:00,A25,277
2025-09-01T00:01:00,A81,11
2025-09-01T00:01:00,A82,57
2025-09-01T00:01:00,A9,63
2025-09-01T00:01:00,A98,51
2025-09-01T00:01:00,BJ55,488
2025-09-01T00:01:00,BJ56,229
2025-09-01T00:01:00,CK44,131
2025-09-01T00:01:00,CK45,26
2025-09-01T00:01:00,SE35,0
2025-09-01T00:01:00,SE38,262
2025-09-01T00:01:00,SE40,141
2025-09-01T00:01:00,BJ30,338
2025-09-01T00:01:00,CK16,76
2025-09-01T00:01:00,CK49,347
2025-09-01T00:01:00,CK50,248
2025-09-01T00:01:00,CKT1,18
2025-09-01T00:01:00,CK51,143
2025-09-01T00:01:00,CK12,54
2025-09-01T00:01:00,CK13,94
2025-09-01T00:01:00,CK17,7
2025-09-01T00:01:00,CK30,8
2025-09-01T00:01:00,CK31,136
2025-09-01T00:01:00,BJ41,187
2025-09-01T00:01:00,CK20,362
2025-09-01T00:01:00,CK23,143
2025-09-01T00:01:00,CK34,96
2025-09-01T00:01:00,CKM1,573
2025-09-01T00:01:00,BJ1,144
2025-09-01T00:01:00,BJ48,286
2025-09-01T00:01:00,CK33,67
2025-09-01T00:01:00,A37,132
2025-09-01T00:01:00,A39,120
2025-09-01T00:01:00,A68,16
2025-09-01T00:01:00,A70,108
2025-09-01T00:01:00,A71,124
2025-09-01T00:01:00,CK40,295
2025-09-01T00:01:00,A40,301
2025-09-01T00:01:00,A66,27
2025-09-01T00:01:00,A69,310
2025-09-01T00:01:00,A30,0
2025-09-01T00:01:00,AM80,56
2025-09-01T00:01:00,AM81,93
2025-09-01T00:01:00,CC7,113
2025-09-01T00:01:00,B88,145
2025-09-01T00:01:00,H87L,478
2025-09-01T00:01:00,B66,248
2025-09-01T00:01:00,B53,34
2025-09-01T00:01:00,B52,96
2025-09-01T00:01:00,B51,140
2025-09-01T00:01:00,NT6L,5
2025-09-01T00:01:00,TWM6,62
2025-09-01T00:01:00,B35,50
2025-09-01T00:01:00,B34,174
2025-09-01T00:01:00,B33,62
2025-09-01T00:01:00,B32,52
2025-09-01T00:01:00,KB17,31
2025-09-01T00:01:00,KB10,113
2025-09-01T00:01:00,KB11,112
2025-09-01T00:01:00,SD9,17
2025-09-01T00:01:00,W54,102
2025-09-01T00:01:00,BE23,554
2025-09-01T00:01:00,Y52M,130
2025-09-01T00:01:00,Y9,123
2025-09-01T00:01:00,Y20,37
2025-09-01T00:01:00,Y10,501
2025-09-01T00:01:00,PM30,83
2025-09-01T00:01:00,PM3,152
2025-09-01T00:01:00,TWM3,787
2025-09-01T00:01:00,CK61,967
2025-09-01T00:01:00,CK60,1019
2025-09-01T00:01:00,SK91,196
2025-09-01T00:01:00,SK75,61
2025-09-01T00:01:00,SK74,93
2025-09-01T00:01:00,SK88,136
2025-09-01T00:01:00,SK71,65
2025-09-01T00:01:00,SK43,197
2025-09-01T00:01:00,SK70,22
2025-09-01T00:01:00,SK92,141
2025-09-01T00:01:00,SK80,99
2025-09-01T00:01:00,SK72,36
2025-09-01T00:01:00,SK73,94
2025-09-01T00:01:00,SK83,14
2025-09-01T00:01:00,SK86,64
2025-09-01T00:01:00,SK78,64
2025-09-01T00:01:00,SK68,54
2025-09-01T00:01:00,SK3,337
2025-09-01T00:01:00,SK58,620
2025-09-01T00:01:00,SK62,473
2025-09-01T00:01:00,SK87,39
2025-09-01T00:01:00,CK3A,395
2025-09-01T00:01:00,CK3,78
2025-09-01T00:01:00,CK55,41
2025-09-01T00:01:00,CK29,0
2025-09-01T00:01:00,CK28,102
2025-09-01T00:01:00,AM22,294
2025-09-01T00:01:00,AM20,415
2025-09-01T00:01:00,AM18,59
2025-09-01T00:01:00,A20,3
2025-09-01T00:01:00,A65,47
2025-09-01T00:01:00,A60,255
2025-09-01T00:01:00,A50,38
2025-09-01T00:01:00,HG22,8
2025-09-01T00:01:00,CK25,0
2025-09-01T00:01:00,CK24,0
2025-09-01T00:01:00,STAM,90
2025-09-01T00:01:00,AM79,243
2025-09-01T00:01:00,A34,95
2025-09-01T00:01:00,AM96,259
2025-09-01T00:01:00,A85,28
2025-09-01T00:01:00,A72,171
2025-09-01T00:01:00,A67,332
2025-09-01T00:01:00,SK51,0
2025-09-01T00:01:00,BMVM,263
2025-09-01T00:01:00,HE3,0
2025-09-01T00:01:00,TB2,6
2025-09-01T00:01:00,JKM,0
2025-09-01T00:01:00,JKS,5
2025-09-01T00:01:00,SPM,548
2025-09-01T00:01:00,FR2C,154
2025-09-01T00:01:00,GM1A,24
2025-09-01T00:01:00,AR5M,213
2025-09-01T00:01:00,AR9,4
2025-09-01T00:01:00,C5,149
2025-09-01T00:01:00,C9,218
2025-09-01T00:01:00,U46,96
2025-09-01T00:01:00,U15,145
2025-09-01T00:01:00,U3,57
2025-09-01T00:01:00,U32,39
2025-09-01T00:01:00,B75,250
2025-09-01T00:01:00,U38,1
2025-09-01T00:01:00,U10,53
2025-09-01T00:01:00,C8,194
2025-09-01T00:01:00,J60M,512
2025-09-01T00:01:00,J38,13
2025-09-01T00:01:00,UBKM,211
2025-09-01T00:01:00,UBK2,73
2025-09-01T00:01:00,UBK5,65
2025-09-01T00:01:00,NT7L,2
2025-09-01T00:01:00,U17,129
2025-09-01T00:01:00,U4,64
2025-09-01T00:01:00,U1,194
2025-09-01T00:01:00,TGML,0
2025-09-01T00:01:00,BRBL,8
2025-09-01T00:01:00,BL18,229
2025-09-01T00:01:00,BRB1,134
2025-09-01T00:01:00,J61,174
2025-09-01T00:01:00,J73,248
2025-09-01T00:01:00,J74,80
2025-09-01T00:01:00,U39,228
2025-09-01T00:01:00,U40,256
2025-09-01T00:01:00,U41,18
2025-09-01T00:01:00,C3M,563
2025-09-01T00:01:00,C4M,163
2025-09-01T00:01:00,J70,0
2025-09-01T00:01:00,J75M,106
2025-09-01T00:01:00,JM15,348
2025-09-01T00:01:00,JM18,236
2025-09-01T00:01:00,C24,64
2025-09-01T00:01:00,C27,14
2025-09-01T00:01:00,KTM5,248
2025-09-01T00:01:00,KTM6,248
2025-09-01T00:01:00,BP2,91
2025-09-01T00:01:00,BBM3,522
2025-09-01T00:01:00,BBM5,365
2025-09-01T00:01:00,U33,70
2025-09-01T00:01:00,U34,95
2025-09-01T00:01:00,J84M,105
2025-09-01T00:01:00,J85M,38
2025-09-01T00:01:00,Q84,50
2025-09-01T00:01:00,Q87,141
2025-09-01T00:01:00,Q89,41
2025-09-01T00:01:00,BM5,3
2025-09-01T00:01:00,TB1,0
2025-09-01T00:01:00,TB3,37
2025-09-01T00:01:00,TB9,5
2025-09-01T00:01:00,TBC3,54
2025-09-01T00:01:00,C26,0
2025-09-01T00:01:00,C25,30
2025-09-01T00:01:00,C22M,147
2025-09-01T00:01:00,JM7,679
2025-09-01T00:01:00,JM30,439
2025-09-01T00:01:00,J72,0
2025-09-01T00:01:00,J69,24
2025-09-01T00:01:00,JM23,227
2025-09-01T00:01:00,JM19,624
2025-09-01T00:01:00,U43,92
2025-09-01T00:01:00,NT7,126
2025-09-01T00:01:00,W21,124
2025-09-01T00:01:00,W24,94
2025-09-01T00:01:00,M25,133
2025-09-01T00:01:00,M3,0
2025-09-01T00:01:00,M4,244
2025-09-01T00:01:00,MM1,85
