date_time,carpark_id,available_slots
2025-11-01T00:01:00,HE12,10
2025-11-01T00:01:00,HLM,494
2025-11-01T00:01:00,RHM,136
2025-11-01T00:01:00,BM29,60
2025-11-01T00:01:00,Q81,79
2025-11-01T00:01:00,C20,167
2025-11-01T00:01:00,FR3M,173
2025-11-01T00:01:00,C32,288
2025-11-01T00:01:00,C6,132
2025-11-01T00:01:00,TG2,106
2025-11-01T00:01:00,BP1,285
2025-11-01T00:01:00,TG1,72
2025-11-01T00:01:00,TGM2,133
2025-11-01T00:01:00,TE14,34
2025-11-01T00:01:00,BM3,0
2025-11-01T00:01:00,BM9,121
2025-11-01T00:01:00,HG44,0
2025-11-01T00:01:00,HG64,50
2025-11-01T00:01:00,PM27,136
2025-11-01T00:01:00,PM28,98
2025-11-01T00:01:00,TM36,66
2025-11-01T00:01:00,TM37,82
2025-11-01T00:01:00,T50,122
2025-11-01T00:01:00,T51,52
2025-11-01T00:01:00,TM43,181
2025-11-01T00:01:00,T15,18
2025-11-01T00:01:00,T16,46
2025-11-01T00:01:00,T17,81
2025-11-01T00:01:00,T18,45
2025-11-01T00:01:00,B9,136
2025-11-01T00:01:00,B10,223
2025-11-01T00:01:00,B14,61
2025-11-01T00:01:00,WCB,82
2025-11-01T00:01:00,ACB,66
2025-11-01T00:01:00,CY,9
2025-11-01T00:01:00,AM46,144
2025-11-01T00:01:00,A12,111
2025-11-01T00:01:00,BE45,65
2025-11-01T00:01:00,BE39,15
2025-11-01T00:01:00,BE40,201
2025-11-01T00:01:00,Y79M,197
2025-11-01T00:01:00,CR29,0
2025-11-01T00:01:00,KLM,260
2025-11-01T00:01:00,SE34,65
2025-11-01T00:01:00,KB7,53
2025-11-01T00:01:00,SE31,9
2025-11-01T00:01:00,J56,12
2025-11-01T00:01:00,J57,352
2025-11-01T00:01:00,J57L,10
2025-11-01T00:01:00,J33,48
2025-11-01T00:01:00,J34,58
2025-11-01T00:01:00,BL8,356
2025-11-01T00:01:00,J36,133
2025-11-01T00:01:00,J54,152
2025-11-01T00:01:00,J55,89
2025-11-01T00:01:00,J43,58
2025-11-01T00:01:00,J46,31
2025-11-01T00:01:00,KB1,99
2025-11-01T00:01:00,GBM,357
2025-11-01T00:01:00,SE14,74
2025-11-01T00:01:00,SE50,371
2025-11-01T00:01:00,J40,73
2025-11-01T00:01:00,JM1,143
2025-11-01T00:01:00,J32,82
2025-11-01T00:01:00,A11,203
2025-11-01T00:01:00,TR1,151
2025-11-01T00:01:00,JBM,223
2025-11-01T00:01:00,TE2,143
2025-11-01T00:01:00,CR31,18
2025-11-01T00:01:00,J1,170
