date_time,carpark_id,available_slots
2025-02-01T00:01:00,HE12,99
2025-02-01T00:01:00,HLM,503
2025-02-01T00:01:00,RHM,150
2025-02-01T00:01:00,BM29,75
2025-02-01T00:01:00,Q81,82
2025-02-01T00:01:00,C20,156
2025-02-01T00:01:00,FR3M,179
2025-02-01T00:01:00,C32,288
2025-02-01T00:01:00,C6,146
2025-02-01T00:01:00,TG2,92
2025-02-01T00:01:00,BP1,287
2025-02-01T00:01:00,TG1,65
2025-02-01T00:01:00,TGM2,120
2025-02-01T00:01:00,TE14,29
2025-02-01T00:01:00,BM3,0
2025-02-01T00:01:00,BM9,121
2025-02-01T00:01:00,HG44,3
2025-02-01T00:01:00,HG64,38
2025-02-01T00:01:00,PM27,126
2025-02-01T00:01:00,PM28,44
2025-02-01T00:01:00,TM36,59
2025-02-01T00:01:00,TM37,68
2025-02-01T00:01:00,T50,124
2025-02-01T00:01:00,T51,64
2025-02-01T00:01:00,TM43,191
2025-02-01T00:01:00,T15,23
2025-02-01T00:01:00,T16,36
2025-02-01T00:01:00,T17,90
2025-02-01T00:01:00,T18,55
2025-02-01T00:01:00,B9,0
2025-02-01T00:01:00,B10,218
2025-02-01T00:01:00,B14,61
2025-02-01T00:01:00,WCB,72
2025-02-01T00:01:00,ACB,63
2025-02-01T00:01:00,CY,6
2025-02-01T00:01:00,AM46,67
2025-02-01T00:01:00,A12,94
2025-02-01T00:01:00,BE45,46
2025-02-01T00:01:00,BE39,0
2025-02-01T00:01:00,BE40,201
2025-02-01T00:01:00,Y79M,212
2025-02-01T00:01:00,CR29,0
2025-02-01T00:01:00,KLM,274
2025-02-01T00:01:00,SE34,43
2025-02-01T00:01:00,KB7,56
2025-02-01T00:01:00,SE31,38
2025-02-01T00:01:00,J56,12
2025-02-01T00:01:00,J57,281
2025-02-01T00:01:00,J57L,10
2025-02-01T00:01:00,J33,52
2025-02-01T00:01:00,J34,57
2025-02-01T00:01:00,BL8,342
2025-02-01T00:01:00,J36,135
2025-02-01T00:01:00,J54,145
2025-02-01T00:01:00,J55,103
2025-02-01T00:01:00,J43,78
2025-02-01T00:01:00,J46,44
2025-02-01T00:01:00,KB1,61
2025-02-01T00:01:00,GBM,378
2025-02-01T00:01:00,SE14,51
2025-02-01T00:01:00,SE50,384
2025-02-01T00:01:00,J40,67
2025-02-01T00:01:00,JM1,142
2025-02-01T00:01:00,J32,72
2025-02-01T00:01:00,A11,221
2025-02-01T00:01:00,TR1,132
2025-02-01T00:01:00,JBM,228
2025-02-01T00:01:00,TE2,149
2025-02-01T00:01:00,CR31,23
2025-02-01T00:01:00,J1,172
2025-02-01T00:01:00,J2,85
2025-02-01T00:01:00,J3,146
2025-02-01T00:01:00,T37,515
2025-02-01T00:01:00,KB3,70
2025-02-01T00:01:00,KBM,152
2025-02-01T00:01:00,J4,51
2025-02-01T00:01:00,TGM1,209
2025-02-01T00:01:00,TG3,89
2025-02-01T00:01:00,TG6,90
2025-02-01T00:01:00,TG7,180
2025-02-01T00:01:00,CR30,9
2025-02-01T00:01:00,RCM,63
2025-02-01T00:01:00,EPM,127
2025-02-01T00:01:00,TGM3,252
2025-02-01T00:01:00,KB14,50
2025-02-01T00:01:00,J41,104
2025-02-01T00:01:00,JBM2,37
2025-02-01T00:01:00,J39,90
2025-02-01T00:01:00,J52,208
2025-02-01T00:01:00,J51,333
2025-02-01T00:01:00,J53,75
2025-02-01T00:01:00,T19,349
2025-02-01T00:01:00,J49,570
2025-02-01T00:01:00,J27,82
2025-02-01T00:01:00,TB14,5
2025-02-01T00:01:00,U19,211
2025-02-01T00:01:00,U6,57
2025-02-01T00:01:00,U45,57
2025-02-01T00:01:00,BBM7,154
2025-02-01T00:01:00,BE12,156
2025-02-01T00:01:00,HG41,56
2025-02-01T00:01:00,HG43,183
2025-02-01T00:01:00,MN1,72
2025-02-01T00:01:00,MNRM,191
2025-02-01T00:01:00,MN2,110
2025-02-01T00:01:00,C7,0
2025-02-01T00:01:00,C17,27
2025-02-01T00:01:00,C20M,452
2025-02-01T00:01:00,T41,134
2025-02-01T00:01:00,T42,34
2025-02-01T00:01:00,TM42,237
2025-02-01T00:01:00,J48,323
2025-02-01T00:01:00,BH1,46
2025-02-01T00:01:00,BH2,36
2025-02-01T00:01:00,BKE7,134
2025-02-01T00:01:00,BR5,58
2025-02-01T00:01:00,BRM3,220
2025-02-01T00:01:00,BRM4,52
2025-02-01T00:01:00,M16,53
2025-02-01T00:01:00,M20,7
2025-02-01T00:01:00,M35,28
2025-02-01T00:01:00,M36,2
2025-02-01T00:01:00,M37,1
2025-02-01T00:01:00,M38,14
2025-02-01T00:01:00,MM3,129
2025-02-01T00:01:00,MP12,82
2025-02-01T00:01:00,MP13,197
2025-02-01T00:01:00,MP1M,284
2025-02-01T00:01:00,PP1,44
2025-02-01T00:01:00,PP2,120
2025-02-01T00:01:00,PP3,124
2025-02-01T00:01:00,PP4,1
2025-02-01T00:01:00,PP5,125
2025-02-01T00:01:00,TP10,38
2025-02-01T00:01:00,TP14,14
2025-02-01T00:01:00,TP16,592
2025-02-01T00:01:00,TP17,73
2025-02-01T00:01:00,TP18,310
2025-02-01T00:01:00,TP2,0
2025-02-01T00:01:00,TPMG,93
2025-02-01T00:01:00,TP36,53
2025-02-01T00:01:00,TPM4,150
2025-02-01T00:01:00,TPM5,201
2025-02-01T00:01:00,TPM6,150
2025-02-01T00:01:00,TP27,116
2025-02-01T00:01:00,TPMN,472
2025-02-01T00:01:00,TPMP,223
2025-02-01T00:01:00,WDB1,13
2025-02-01T00:01:00,Y23,291
2025-02-01T00:01:00,Y24,53
2025-02-01T00:01:00,Y56,0
2025-02-01T00:01:00,BBM1,238
2025-02-01T00:01:00,BBM8,141
2025-02-01T00:01:00,BJ10,70
2025-02-01T00:01:00,BJ11,21
2025-02-01T00:01:00,BJ12,142
2025-02-01T00:01:00,BJ17,94
2025-02-01T00:01:00,BJ18,110
2025-02-01T00:01:00,BJ28,378
2025-02-01T00:01:00,BJ3,295
2025-02-01T00:01:00,BJ33,264
2025-02-01T00:01:00,BJ42,157
2025-02-01T00:01:00,BJ45,139
2025-02-01T00:01:00,SK44,0
2025-02-01T00:01:00,U48,38
2025-02-01T00:01:00,U5,47
2025-02-01T00:01:00,JM14,303
2025-02-01T00:01:00,JM12,276
2025-02-01T00:01:00,W39,9
2025-02-01T00:01:00,PL67,333
