date_time,carpark_id,available_slots
2025-05-01T00:01:00,HE12,45
2025-05-01T00:01:00,HLM,477
2025-05-01T00:01:00,RHM,152
2025-05-01T00:01:00,BM29,68
2025-05-01T00:01:00,Q81,77
2025-05-01T00:01:00,C20,135
2025-05-01T00:01:00,FR3M,152
2025-05-01T00:01:00,C32,288
2025-05-01T00:01:00,C6,106
2025-05-01T00:01:00,TG2,97
2025-05-01T00:01:00,BP1,283
2025-05-01T00:01:00,TG1,53
2025-05-01T00:01:00,TGM2,114
2025-05-01T00:01:00,TE14,34
2025-05-01T00:01:00,BM3,0
2025-05-01T00:01:00,BM9,121
2025-05-01T00:01:00,HG44,0
2025-05-01T00:01:00,HG64,20
2025-05-01T00:01:00,PM27,131
2025-05-01T00:01:00,PM28,98
2025-05-01T00:01:00,TM36,64
2025-05-01T00:01:00,TM37,77
2025-05-01T00:01:00,T50,115
2025-05-01T00:01:00,T51,65
2025-05-01T00:01:00,TM43,185
2025-05-01T00:01:00,T15,18
2025-05-01T00:01:00,T16,33
2025-05-01T00:01:00,T17,75
2025-05-01T00:01:00,T18,46
2025-05-01T00:01:00,B9,122
2025-05-01T00:01:00,B10,209
2025-05-01T00:01:00,B14,61
2025-05-01T00:01:00,WCB,89
2025-05-01T00:01:00,ACB,71
2025-05-01T00:01:00,CY,9
2025-05-01T00:01:00,AM46,54
2025-05-01T00:01:00,A12,95
2025-05-01T00:01:00,BE45,68
2025-05-01T00:01:00,BE39,108
2025-05-01T00:01:00,BE40,201
2025-05-01T00:01:00,Y79M,207
2025-05-01T00:01:00,CR29,0
2025-05-01T00:01:00,KLM,240
2025-05-01T00:01:00,SE34,46
2025-05-01T00:01:00,KB7,55
2025-05-01T00:01:00,SE31,13
2025-05-01T00:01:00,J56,13
2025-05-01T00:01:00,J57,335
2025-05-01T00:01:00,J57L,8
2025-05-01T00:01:00,J33,41
2025-05-01T00:01:00,J34,53
2025-05-01T00:01:00,BL8,304
2025-05-01T00:01:00,J36,126
2025-05-01T00:01:00,J54,135
2025-05-01T00:01:00,J55,58
2025-05-01T00:01:00,J43,66
2025-05-01T00:01:00,J46,35
2025-05-01T00:01:00,KB1,79
2025-05-01T00:01:00,GBM,360
2025-05-01T00:01:00,SE14,66
2025-05-01T00:01:00,SE50,354
2025-05-01T00:01:00,J40,40
2025-05-01T00:01:00,JM1,133
2025-05-01T00:01:00,J32,89
2025-05-01T00:01:00,A11,216
2025-05-01T00:01:00,TR1,126
2025-05-01T00:01:00,JBM,214
2025-05-01T00:01:00,TE2,145
2025-05-01T00:01:00,CR31,6
2025-05-01T00:01:00,J1,171
2025-05-01T00:01:00,J2,91
2025-05-01T00:01:00,J3,135
2025-05-01T00:01:00,T37,495
2025-05-01T00:01:00,KB3,78
2025-05-01T00:01:00,KBM,149
2025-05-01T00:01:00,J4,52
2025-05-01T00:01:00,TGM1,192
2025-05-01T00:01:00,TG3,95
2025-05-01T00:01:00,TG6,72
2025-05-01T00:01:00,TG7,173
2025-05-01T00:01:00,CR30,5
2025-05-01T00:01:00,RCM,45
2025-05-01T00:01:00,EPM,125
2025-05-01T00:01:00,TGM3,226
2025-05-01T00:01:00,KB14,47
2025-05-01T00:01:00,J41,100
2025-05-01T00:01:00,JBM2,48
2025-05-01T00:01:00,J39,75
2025-05-01T00:01:00,J52,157
2025-05-01T00:01:00,J51,330
2025-05-01T00:01:00,J53,71
2025-05-01T00:01:00,T19,344
2025-05-01T00:01:00,J49,550
2025-05-01T00:01:00,J27,56
2025-05-01T00:01:00,TB14,8
2025-05-01T00:01:00,U19,229
2025-05-01T00:01:00,U6,45
2025-05-01T00:01:00,U45,56
2025-05-01T00:01:00,BBM7,151
2025-05-01T00:01:00,BE12,137
2025-05-01T00:01:00,HG41,26
2025-05-01T00:01:00,HG43,170
2025-05-01T00:01:00,MN1,74
2025-05-01T00:01:00,MNRM,170
2025-05-01T00:01:00,MN2,99
2025-05-01T00:01:00,C7,0
2025-05-01T00:01:00,C17,7
2025-05-01T00:01:00,C20M,458
2025-05-01T00:01:00,T41,111
2025-05-01T00:01:00,T42,21
2025-05-01T00:01:00,TM42,241
2025-05-01T00:01:00,J48,249
2025-05-01T00:01:00,BH1,45
2025-05-01T00:01:00,BH2,33
2025-05-01T00:01:00,BKE7,131
2025-05-01T00:01:00,BR5,56
2025-05-01T00:01:00,BRM3,216
2025-05-01T00:01:00,BRM4,61
2025-05-01T00:01:00,M16,39
2025-05-01T00:01:00,M20,0
2025-05-01T00:01:00,M35,20
2025-05-01T00:01:00,M36,5
2025-05-01T00:01:00,M37,0
2025-05-01T00:01:00,M38,9
2025-05-01T00:01:00,MM3,132
2025-05-01T00:01:00,MP12,88
2025-05-01T00:01:00,MP13,197
2025-05-01T00:01:00,MP1M,303
2025-05-01T00:01:00,PP1,41
2025-05-01T00:01:00,PP2,125
2025-05-01T00:01:00,PP3,112
2025-05-01T00:01:00,PP4,0
2025-05-01T00:01:00,PP5,115
2025-05-01T00:01:00,TP10,27
2025-05-01T00:01:00,TP14,6
2025-05-01T00:01:00,TP16,574
2025-05-01T00:01:00,TP17,74
2025-05-01T00:01:00,TP18,312
2025-05-01T00:01:00,TP2,0
2025-05-01T00:01:00,TPMG,88
2025-05-01T00:01:00,TP36,27
2025-05-01T00:01:00,TPM4,137
2025-05-01T00:01:00,TPM5,200
2025-05-01T00:01:00,TPM6,143
2025-05-01T00:01:00,TP27,118
2025-05-01T00:01:00,TPMN,458
2025-05-01T00:01:00,TPMP,229
2025-05-01T00:01:00,WDB1,27
2025-05-01T00:01:00,Y23,297
2025-05-01T00:01:00,Y24,65
2025-05-01T00:01:00,Y56,14
2025-05-01T00:01:00,BBM1,220
2025-05-01T00:01:00,BBM8,128
2025-05-01T00:01:00,BJ10,79
2025-05-01T00:01:00,BJ11,15
2025-05-01T00:01:00,BJ12,158
2025-05-01T00:01:00,BJ17,104
2025-05-01T00:01:00,BJ18,135
2025-05-01T00:01:00,BJ28,374
2025-05-01T00:01:00,BJ3,410
2025-05-01T00:01:00,BJ33,259
2025-05-01T00:01:00,BJ42,144
2025-05-01T00:01:00,BJ45,139
2025-05-01T00:01:00,SK44,0
2025-05-01T00:01:00,U48,37
2025-05-01T00:01:00,U5,39
2025-05-01T00:01:00,JM14,259
2025-05-01T00:01:00,JM12,264
2025-05-01T00:01:00,W39,16
2025-05-01T00:01:00,PL67,295
2025-05-01T00:01:00,SK40,0
2025-05-01T00:01:00,U9,78
2025-05-01T00:01:00,U26,177
2025-05-01T00:01:00,U25,185
2025-05-01T00:01:00,U24T,21
2025-05-01T00:01:00,U24,70
2025-05-01T00:01:00,U23,279
2025-05-01T00:01:00,U22,181
2025-05-01T00:01:00,U21,50
2025-05-01T00:01:00,U2,399
2025-05-01T00:01:00,J45,20
2025-05-01T00:01:00,TM25,2
2025-05-01T00:01:00,TM26,18
2025-05-01T00:01:00,TM27,182
2025-05-01T00:01:00,J37,87
2025-05-01T00:01:00,BM1,0
2025-05-01T00:01:00,BM2,15
2025-05-01T00:01:00,BM26,338
2025-05-01T00:01:00,BWM,125
2025-05-01T00:01:00,TBMT,32
2025-05-01T00:01:00,TPM,231
2025-05-01T00:01:00,U29,310
2025-05-01T00:01:00,U27,9
2025-05-01T00:01:00,U18,72
2025-05-01T00:01:00,U30,74
2025-05-01T00:01:00,SK48,50
2025-05-01T00:01:00,TE25,137
2025-05-01T00:01:00,TE3,0
2025-05-01T00:01:00,TE4,0
2025-05-01T00:01:00,U28,14
2025-05-01T00:01:00,A15,39
2025-05-01T00:01:00,BM28,5
2025-05-01T00:01:00,BM30,1
2025-05-01T00:01:00,BTM,163
2025-05-01T00:01:00,BTM2,355
2025-05-01T00:01:00,SAM2,84
2025-05-01T00:01:00,TBM2,164
2025-05-01T00:01:00,TJ34,205
2025-05-01T00:01:00,U31,60
2025-05-01T00:01:00,BL13,188
2025-05-01T00:01:00,HG10,71
2025-05-01T00:01:00,W3,217
2025-05-01T00:01:00,BJ65,45
2025-05-01T00:01:00,CK19,17
2025-05-01T00:01:00,CK4,0
2025-05-01T00:01:00,CK42,117
2025-05-01T00:01:00,CK7,206
2025-05-01T00:01:00,TW1,11
2025-05-01T00:01:00,TW2,109
2025-05-01T00:01:00,TW3,146
2025-05-01T00:01:00,SK49,99
2025-05-01T00:01:00,B16,197
2025-05-01T00:01:00,B17,168
2025-05-01T00:01:00,B20,130
2025-05-01T00:01:00,B42,50
2025-05-01T00:01:00,B45,38
2025-05-01T00:01:00,B6,465
2025-05-01T00:01:00,B63,35
2025-05-01T00:01:00,B65,215
2025-05-01T00:01:00,B7,38
2025-05-01T00:01:00,B70,24
2025-05-01T00:01:00,B71,128
2025-05-01T00:01:00,B7A,124
2025-05-01T00:01:00,B8,43
2025-05-01T00:01:00,B80,230
2025-05-01T00:01:00,B84,553
2025-05-01T00:01:00,B90,75
2025-05-01T00:01:00,CC5,49
