date_time,carpark_id,available_slots
2025-06-01T00:01:00,HE12,46
2025-06-01T00:01:00,HLM,495
2025-06-01T00:01:00,RHM,147
2025-06-01T00:01:00,BM29,73
2025-06-01T00:01:00,Q81,77
2025-06-01T00:01:00,C20,142
2025-06-01T00:01:00,FR3M,178
2025-06-01T00:01:00,C32,288
2025-06-01T00:01:00,C6,118
2025-06-01T00:01:00,TG2,103
2025-06-01T00:01:00,BP1,270
2025-06-01T00:01:00,TG1,73
2025-06-01T00:01:00,TGM2,125
2025-06-01T00:01:00,TE14,31
2025-06-01T00:01:00,BM3,0
2025-06-01T00:01:00,BM9,121
2025-06-01T00:01:00,HG44,0
2025-06-01T00:01:00,HG64,25
2025-06-01T00:01:00,PM27,135
2025-06-01T00:01:00,PM28,94
2025-06-01T00:01:00,TM36,67
2025-06-01T00:01:00,TM37,77
2025-06-01T00:01:00,T50,110
2025-06-01T00:01:00,T51,46
2025-06-01T00:01:00,TM43,191
2025-06-01T00:01:00,T15,21
2025-06-01T00:01:00,T16,30
2025-06-01T00:01:00,T17,87
2025-06-01T00:01:00,T18,46
2025-06-01T00:01:00,B9,125
2025-06-01T00:01:00,B10,216
2025-06-01T00:01:00,B14,61
2025-06-01T00:01:00,WCB,79
2025-06-01T00:01:00,ACB,62
2025-06-01T00:01:00,CY,5
2025-06-01T00:01:00,AM46,69
2025-06-01T00:01:00,A12,97
2025-06-01T00:01:00,BE45,75
2025-06-01T00:01:00,BE39,95
2025-06-01T00:01:00,BE40,201
2025-06-01T00:01:00,Y79M,185
2025-06-01T00:01:00,CR29,0
2025-06-01T00:01:00,KLM,255
2025-06-01T00:01:00,SE34,51
2025-06-01T00:01:00,KB7,51
2025-06-01T00:01:00,SE31,25
2025-06-01T00:01:00,J56,13
2025-06-01T00:01:00,J57,343
2025-06-01T00:01:00,J57L,10
2025-06-01T00:01:00,J33,50
2025-06-01T00:01:00,J34,56
2025-06-01T00:01:00,BL8,305
2025-06-01T00:01:00,J36,142
2025-06-01T00:01:00,J54,137
2025-06-01T00:01:00,J55,101
2025-06-01T00:01:00,J43,56
2025-06-01T00:01:00,J46,37
2025-06-01T00:01:00,KB1,88
2025-06-01T00:01:00,GBM,357
2025-06-01T00:01:00,SE14,68
2025-06-01T00:01:00,SE50,368
2025-06-01T00:01:00,J40,50
2025-06-01T00:01:00,JM1,145
2025-06-01T00:01:00,J32,73
2025-06-01T00:01:00,A11,217
2025-06-01T00:01:00,TR1,144
2025-06-01T00:01:00,JBM,210
2025-06-01T00:01:00,TE2,134
2025-06-01T00:01:00,CR31,16
2025-06-01T00:01:00,J1,176
2025-06-01T00:01:00,J2,93
2025-06-01T00:01:00,J3,139
2025-06-01T00:01:00,T37,540
2025-06-01T00:01:00,KB3,70
2025-06-01T00:01:00,KBM,152
2025-06-01T00:01:00,J4,54
2025-06-01T00:01:00,TGM1,288
2025-06-01T00:01:00,TG3,99
2025-06-01T00:01:00,TG6,78
2025-06-01T00:01:00,TG7,187
2025-06-01T00:01:00,CR30,10
2025-06-01T00:01:00,RCM,58
2025-06-01T00:01:00,EPM,135
2025-06-01T00:01:00,TGM3,246
2025-06-01T00:01:00,KB14,49
2025-06-01T00:01:00,J41,122
2025-06-01T00:01:00,JBM2,43
2025-06-01T00:01:00,J39,86
2025-06-01T00:01:00,J52,214
2025-06-01T00:01:00,J51,0
2025-06-01T00:01:00,J53,72
2025-06-01T00:01:00,T19,320
2025-06-01T00:01:00,J49,147
2025-06-01T00:01:00,J27,83
2025-06-01T00:01:00,TB14,4269
2025-06-01T00:01:00,U19,207
2025-06-01T00:01:00,U6,52
2025-06-01T00:01:00,U45,59
2025-06-01T00:01:00,BBM7,149
2025-06-01T00:01:00,BE12,140
2025-06-01T00:01:00,HG41,116
2025-06-01T00:01:00,HG43,159
2025-06-01T00:01:00,MN1,77
2025-06-01T00:01:00,MNRM,182
2025-06-01T00:01:00,MN2,103
2025-06-01T00:01:00,C7,0
2025-06-01T00:01:00,C17,23
2025-06-01T00:01:00,C20M,458
2025-06-01T00:01:00,T41,120
